"SiteID","Active","SensorID","sensorName","StartDate","EndDate","DataType","UpperDepth","LowerDepth","Calibrated","Units","TotalDays","IsActive","NumGaps","TotalGapDays","Gapiness","MinimumValue","MaximumValue","MeanValue","StandardDeviation","HarvestDate"
opSID_42740,TRUE,799899,"Air Temperature",NA,NA,"Temperature",0,0,FALSE,"DegreesCelcius",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_42740,TRUE,796237,"Soil Moisture 10cm",NA,NA,"Soil-Moisture",10,10,FALSE,"Percent",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_42740,TRUE,796238,"Soil Moisture 20cm",NA,NA,"Soil-Moisture",20,20,FALSE,"Percent",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_42740,TRUE,796239,"Soil Moisture 30cm",NA,NA,"Soil-Moisture",30,30,FALSE,"Percent",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_42740,TRUE,796240,"Soil Moisture 40cm",NA,NA,"Soil-Moisture",40,40,FALSE,"Percent",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_42740,TRUE,796241,"Soil Moisture 50cm",NA,NA,"Soil-Moisture",50,50,FALSE,"Percent",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_42740,TRUE,796242,"Soil Moisture 70cm",NA,NA,"Soil-Moisture",70,70,FALSE,"Percent",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_42740,TRUE,796243,"Yeltukka Rainfall",NA,NA,"Rainfall",0,0,FALSE,"mm",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_42741,TRUE,799907,"Air Temperature",NA,NA,"Temperature",0,0,FALSE,"DegreesCelcius",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_42741,TRUE,796244,"Soil Moisture 10cm",NA,NA,"Soil-Moisture",10,10,FALSE,"Percent",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_42741,TRUE,796245,"Soil Moisture 20cm",NA,NA,"Soil-Moisture",20,20,FALSE,"Percent",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_42741,TRUE,796246,"Soil Moisture 30cm",NA,NA,"Soil-Moisture",30,30,FALSE,"Percent",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_42741,TRUE,796247,"Soil Moisture 50cm",NA,NA,"Soil-Moisture",50,50,FALSE,"Percent",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_42741,TRUE,796248,"Soil Moisture 70cm",NA,NA,"Soil-Moisture",70,70,FALSE,"Percent",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_42741,TRUE,796249,"Soil Moisture 100cm",NA,NA,"Soil-Moisture",100,100,FALSE,"Percent",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_42741,TRUE,1291027,"Rain2",NA,NA,"Rainfall",0,0,FALSE,"mm",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_42741,TRUE,1291028,"MAC Rainfall",NA,NA,"Rainfall",0,0,FALSE,"mm",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_42742,TRUE,799909,"Air Temperature",NA,NA,"Temperature",0,0,FALSE,"DegreesCelcius",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_42742,TRUE,796263,"Soil Moisture Summed",NA,NA,"Soil-Moisture",NA,NA,FALSE,"mm",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_42742,TRUE,796251,"Soil Moisture 10cm",NA,NA,"Soil-Moisture",10,10,FALSE,"Percent",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_42742,TRUE,796252,"Soil Moisture 20cm",NA,NA,"Soil-Moisture",20,20,FALSE,"Percent",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_42742,TRUE,796253,"Soil Moisture 30cm",NA,NA,"Soil-Moisture",30,30,FALSE,"Percent",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_42742,TRUE,796254,"Soil Moisture 40cm",NA,NA,"Soil-Moisture",40,40,FALSE,"Percent",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_42742,TRUE,796255,"Soil Moisture 50cm",NA,NA,"Soil-Moisture",50,50,FALSE,"Percent",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_42742,TRUE,796256,"Soil Moisture 70cm",NA,NA,"Soil-Moisture",70,70,FALSE,"Percent",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_42742,TRUE,796257,"Ungarra Rainfall",NA,NA,"Rainfall",0,0,FALSE,"mm",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_42743,TRUE,796269,"Soil Moisture 15cm",NA,NA,"Soil-Moisture",NA,NA,FALSE,"mm",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_42743,TRUE,796270,"Soil Moisture 25cm",NA,NA,"Soil-Moisture",NA,NA,FALSE,"mm",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_42743,TRUE,796271,"Soil Moisture 35cm",NA,NA,"Soil-Moisture",NA,NA,FALSE,"mm",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_42743,TRUE,796272,"Soil Moisture 45cm",NA,NA,"Soil-Moisture",NA,NA,FALSE,"mm",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_42743,TRUE,796273,"Soil Moisture 55cm",NA,NA,"Soil-Moisture",NA,NA,FALSE,"mm",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_42743,TRUE,796274,"Soil Moisture 75cm",NA,NA,"Soil-Moisture",NA,NA,FALSE,"mm",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_42743,TRUE,796275,"Soil Moisture 95cm",NA,NA,"Soil-Moisture",NA,NA,FALSE,"mm",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_42744,TRUE,796276,"Soil Moisture 15cm",NA,NA,"Soil-Moisture",NA,NA,FALSE,"mm",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_42744,TRUE,796277,"Soil Moisture 25cm",NA,NA,"Soil-Moisture",NA,NA,FALSE,"mm",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_42744,TRUE,796278,"Soil Moisture 35cm",NA,NA,"Soil-Moisture",NA,NA,FALSE,"mm",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_42744,TRUE,796279,"Soil Moisture 55cm",NA,NA,"Soil-Moisture",NA,NA,FALSE,"mm",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_42744,TRUE,796280,"Soil Moisture 75cm",NA,NA,"Soil-Moisture",NA,NA,FALSE,"mm",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_42744,TRUE,796281,"Soil Moisture 95cm",NA,NA,"Soil-Moisture",NA,NA,FALSE,"mm",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_43656,TRUE,818526,"Temp °C",NA,NA,"Temperature",0,0,FALSE,"DegreesCelcius",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_43656,TRUE,818527,"Apparent Temp °C",NA,NA,"Temperature",0,0,FALSE,"DegreesCelcius",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_43656,TRUE,818529,"Rel Humidity %",NA,NA,"Humidity",0,0,FALSE,"Percent",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_43656,TRUE,818531,"Wind Dir",NA,NA,"Wind-Direction",0,0,FALSE,"Degrees",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_43656,TRUE,818532,"Wind Speed km/h",NA,NA,"Wind-Speed",0,0,FALSE,"km/hr",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_43656,TRUE,818536,"Pressure hPA",NA,NA,"Atmospheric-Pressure",0,0,FALSE,"hPa",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_43656,TRUE,818537,"Rain mm",NA,NA,"Rainfall",0,0,FALSE,"mm",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_43657,TRUE,818539,"Apparent Temp °C",NA,NA,"Temperature",0,0,FALSE,"DegreesCelcius",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_43657,TRUE,818541,"Rel Humidity %",NA,NA,"Humidity",0,0,FALSE,"Percent",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_43657,TRUE,818543,"Wind Dir",NA,NA,"Wind-Direction",0,0,FALSE,"Degrees",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_43657,TRUE,818544,"Wind Speed km/h",NA,NA,"Wind-Speed",0,0,FALSE,"km/hr",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_43657,TRUE,818548,"Pressure hPA",NA,NA,"Atmospheric-Pressure",0,0,FALSE,"hPa",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_43657,TRUE,818549,"Rain mm",NA,NA,"Rainfall",0,0,FALSE,"mm",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_43657,TRUE,818538,"Temp °C",NA,NA,"Temperature",0,0,FALSE,"DegreesCelcius",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_43658,TRUE,818551,"Apparent Temp °C",NA,NA,"Temperature",0,0,FALSE,"DegreesCelcius",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_43658,TRUE,818553,"Rel Humidity %",NA,NA,"Humidity",0,0,FALSE,"Percent",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_43658,TRUE,818555,"Wind Dir",NA,NA,"Wind-Direction",0,0,FALSE,"Degrees",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_43658,TRUE,818556,"Wind Speed km/h",NA,NA,"Wind-Speed",0,0,FALSE,"km/hr",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_43658,TRUE,818560,"Pressure hPA",NA,NA,"Atmospheric-Pressure",0,0,FALSE,"hPa",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_43658,TRUE,818561,"Rain mm",NA,NA,"Rainfall",0,0,FALSE,"mm",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_43658,TRUE,818550,"Temp °C",NA,NA,"Temperature",0,0,FALSE,"DegreesCelcius",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_43659,TRUE,818563,"Apparent Temp °C",NA,NA,"Temperature",0,0,FALSE,"DegreesCelcius",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_43659,TRUE,818565,"Rel Humidity %",NA,NA,"Humidity",0,0,FALSE,"Percent",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_43659,TRUE,818567,"Wind Dir",NA,NA,"Wind-Direction",0,0,FALSE,"Degrees",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_43659,TRUE,818568,"Wind Speed km/h",NA,NA,"Wind-Speed",0,0,FALSE,"km/hr",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_43659,TRUE,818572,"Pressure hPA",NA,NA,"Atmospheric-Pressure",0,0,FALSE,"hPa",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_43659,TRUE,818573,"Rain mm",NA,NA,"Rainfall",0,0,FALSE,"mm",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_43659,TRUE,818562,"Temp °C",NA,NA,"Temperature",0,0,FALSE,"DegreesCelcius",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_43660,TRUE,818575,"Apparent Temp °C",NA,NA,"Temperature",0,0,FALSE,"DegreesCelcius",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_43660,TRUE,818577,"Rel Humidity %",NA,NA,"Humidity",0,0,FALSE,"Percent",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_43660,TRUE,818579,"Wind Dir",NA,NA,"Wind-Direction",0,0,FALSE,"Degrees",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_43660,TRUE,818580,"Wind Speed km/h",NA,NA,"Wind-Speed",0,0,FALSE,"km/hr",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_43660,TRUE,818584,"Pressure hPA",NA,NA,"Atmospheric-Pressure",0,0,FALSE,"hPa",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_43660,TRUE,818585,"Rain mm",NA,NA,"Rainfall",0,0,FALSE,"mm",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_43660,TRUE,818574,"Temp °C",NA,NA,"Temperature",0,0,FALSE,"DegreesCelcius",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_43661,TRUE,818586,"Temp °C",NA,NA,"Temperature",0,0,FALSE,"DegreesCelcius",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_43661,TRUE,818587,"Apparent Temp °C",NA,NA,"Temperature",0,0,FALSE,"DegreesCelcius",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_43661,TRUE,818589,"Rel Humidity %",NA,NA,"Humidity",0,0,FALSE,"Percent",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_43661,TRUE,818591,"Wind Dir",NA,NA,"Wind-Direction",0,0,FALSE,"Degrees",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_43661,TRUE,818592,"Wind Speed km/h",NA,NA,"Wind-Speed",0,0,FALSE,"km/hr",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_43661,TRUE,818596,"Pressure hPA",NA,NA,"Atmospheric-Pressure",0,0,FALSE,"hPa",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_43661,TRUE,818597,"Rain mm",NA,NA,"Rainfall",0,0,FALSE,"mm",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_48634,TRUE,873629,"Air Temperature",NA,NA,"Temperature",0,0,FALSE,"DegreesCelcius",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_48634,TRUE,873630,"Relative Humidity",NA,NA,"Humidity",0,0,FALSE,"Percent",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_48634,TRUE,873631,"Wind Direction",NA,NA,"Wind-Direction",0,0,FALSE,"Degrees",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_48634,TRUE,873641,"Rainfall",NA,NA,"Rainfall",0,0,FALSE,"mm",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_48634,TRUE,923977,"Air Temperature 2m",NA,NA,"Temperature",0,0,FALSE,"DegreesCelcius",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_48634,TRUE,923978,"Relative Humidity 2m",NA,NA,"Humidity",0,0,FALSE,"Percent",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_48634,TRUE,1339782,"Air Temperature 1.2m",NA,NA,"Temperature",0,0,FALSE,"DegreesCelcius",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_48634,TRUE,1339783,"Relative Humidity 1.2m",NA,NA,"Humidity",0,0,FALSE,"Percent",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_48643,TRUE,873677,"Air Temperature",NA,NA,"Temperature",0,0,FALSE,"DegreesCelcius",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_48643,TRUE,873678,"Relative Humidity",NA,NA,"Humidity",0,0,FALSE,"Percent",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_48643,TRUE,873679,"Wind Direction",NA,NA,"Wind-Direction",0,0,FALSE,"Degrees",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_48643,TRUE,873694,"Rainfall",NA,NA,"Rainfall",0,0,FALSE,"mm",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_69440,TRUE,1391962,"Back Beach Rainfall",NA,NA,"Rainfall",0,0,FALSE,"mm",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_69440,TRUE,1478877,"Temperature °C",NA,NA,"Temperature",0,0,FALSE,"DegreesCelcius",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_69440,TRUE,1478878,"Relative Humidity RH",NA,NA,"Humidity",0,0,FALSE,"Percent",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_69440,TRUE,1478886,"Soil Moisture 10cm",NA,NA,"Soil-Moisture",10,10,FALSE,"Percent",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_69440,TRUE,1478890,"Soil Temperature 10cm",NA,NA,"Soil-Temperature",10,10,FALSE,"DegreesCelcius",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_69440,TRUE,1478901,"Soil Moisture 100cm",NA,NA,"Soil-Moisture",100,100,FALSE,"Percent",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_69440,TRUE,1478900,"Soil Moisture 90cm",NA,NA,"Soil-Moisture",90,90,FALSE,"Percent",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_69440,TRUE,1478899,"Soil Moisture 80cm",NA,NA,"Soil-Moisture",80,80,FALSE,"Percent",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_69440,TRUE,1478898,"Soil Moisture 70cm",NA,NA,"Soil-Moisture",70,70,FALSE,"Percent",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_69440,TRUE,1478897,"Soil Moisture 60cm",NA,NA,"Soil-Moisture",60,60,FALSE,"Percent",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_69440,TRUE,1478896,"Soil Moisture 50cm",NA,NA,"Soil-Moisture",50,50,FALSE,"Percent",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_69440,TRUE,1478895,"Soil Moisture 40cm",NA,NA,"Soil-Moisture",40,40,FALSE,"Percent",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_69440,TRUE,1478894,"Soil Moisture 30cm",NA,NA,"Soil-Moisture",30,30,FALSE,"Percent",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_69440,TRUE,1478893,"Soil Moisture 20cm",NA,NA,"Soil-Moisture",20,20,FALSE,"Percent",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_69440,TRUE,1478921,"Soil Temperature 100cm",NA,NA,"Soil-Temperature",100,100,FALSE,"DegreesCelcius",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_69440,TRUE,1478920,"Soil Temperature 90cm",NA,NA,"Soil-Temperature",90,90,FALSE,"DegreesCelcius",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_69440,TRUE,1478919,"Soil Temperature 80cm",NA,NA,"Soil-Temperature",80,80,FALSE,"DegreesCelcius",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_69440,TRUE,1478883,"Barometric Pressure hPa",NA,NA,"Atmospheric-Pressure",0,0,FALSE,"hPa",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_69440,TRUE,1478884,"Relative Humidity %",NA,NA,"Humidity",0,0,FALSE,"Percent",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_69440,TRUE,1478913,"Soil Temperature 20cm",NA,NA,"Soil-Temperature",20,20,FALSE,"DegreesCelcius",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_69440,TRUE,1478914,"Soil Temperature 30cm",NA,NA,"Soil-Temperature",30,30,FALSE,"DegreesCelcius",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_69440,TRUE,1478915,"Soil Temperature 40cm",NA,NA,"Soil-Temperature",40,40,FALSE,"DegreesCelcius",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_69440,TRUE,1478916,"Soil Temperature 50cm",NA,NA,"Soil-Temperature",50,50,FALSE,"DegreesCelcius",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_69440,TRUE,1478917,"Soil Temperature 60cm",NA,NA,"Soil-Temperature",60,60,FALSE,"DegreesCelcius",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_69440,TRUE,1478918,"Soil Temperature 70cm",NA,NA,"Soil-Temperature",70,70,FALSE,"DegreesCelcius",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_69442,TRUE,1391999,"Cungena Rainfall",NA,NA,"Rainfall",0,0,FALSE,"mm",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_69442,TRUE,1480177,"Soil Moisture 10cm",NA,NA,"Soil-Moisture",10,10,FALSE,"Percent",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_69442,TRUE,1480181,"Soil Temperature 10cm",NA,NA,"Soil-Temperature",10,10,FALSE,"DegreesCelcius",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_69442,TRUE,1480192,"Soil Moisture 100cm",NA,NA,"Soil-Moisture",100,100,FALSE,"Percent",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_69442,TRUE,1480191,"Soil Moisture 90cm",NA,NA,"Soil-Moisture",90,90,FALSE,"Percent",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_69442,TRUE,1480190,"Soil Moisture 80cm",NA,NA,"Soil-Moisture",80,80,FALSE,"Percent",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_69442,TRUE,1480189,"Soil Moisture 70cm",NA,NA,"Soil-Moisture",70,70,FALSE,"Percent",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_69442,TRUE,1480188,"Soil Moisture 60cm",NA,NA,"Soil-Moisture",60,60,FALSE,"Percent",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_69442,TRUE,1480187,"Soil Moisture 50cm",NA,NA,"Soil-Moisture",50,50,FALSE,"Percent",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_69442,TRUE,1480186,"Soil Moisture 40cm",NA,NA,"Soil-Moisture",40,40,FALSE,"Percent",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_69442,TRUE,1480185,"Soil Moisture 30cm",NA,NA,"Soil-Moisture",30,30,FALSE,"Percent",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_69442,TRUE,1480184,"Soil Moisture 20cm",NA,NA,"Soil-Moisture",20,20,FALSE,"Percent",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_69442,TRUE,1480212,"Soil Temperature 100cm",NA,NA,"Soil-Temperature",100,100,FALSE,"DegreesCelcius",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_69442,TRUE,1480211,"Soil Temperature 90cm",NA,NA,"Soil-Temperature",90,90,FALSE,"DegreesCelcius",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_69442,TRUE,1480210,"Soil Temperature 80cm",NA,NA,"Soil-Temperature",80,80,FALSE,"DegreesCelcius",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_69442,TRUE,1480209,"Soil Temperature 70cm",NA,NA,"Soil-Temperature",70,70,FALSE,"DegreesCelcius",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_69442,TRUE,1480207,"Soil Temperature 50cm",NA,NA,"Soil-Temperature",50,50,FALSE,"DegreesCelcius",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_69442,TRUE,1480208,"Soil Temperature 60cm",NA,NA,"Soil-Temperature",60,60,FALSE,"DegreesCelcius",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_69442,TRUE,1480206,"Soil Temperature 40cm",NA,NA,"Soil-Temperature",40,40,FALSE,"DegreesCelcius",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_69442,TRUE,1480205,"Soil Temperature 30cm",NA,NA,"Soil-Temperature",30,30,FALSE,"DegreesCelcius",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_69442,TRUE,1480204,"Soil Temperature 20cm",NA,NA,"Soil-Temperature",20,20,FALSE,"DegreesCelcius",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_69445,TRUE,1392053,"Condada Rainfall",NA,NA,"Rainfall",0,0,FALSE,"mm",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_69445,TRUE,1478833,"Temperature °C",NA,NA,"Temperature",0,0,FALSE,"DegreesCelcius",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_69445,TRUE,1478834,"Relative Humidity RH",NA,NA,"Humidity",0,0,FALSE,"Percent",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_69445,TRUE,1478816,"Soil Moisture 10cm",NA,NA,"Soil-Moisture",10,10,FALSE,"Percent",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_69445,TRUE,1478820,"Soil Temperature 10cm",NA,NA,"Soil-Temperature",10,10,FALSE,"DegreesCelcius",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_69445,TRUE,1478785,"Soil Moisture 100cm",NA,NA,"Soil-Moisture",100,100,FALSE,"Percent",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_69445,TRUE,1478784,"Soil Moisture 90cm",NA,NA,"Soil-Moisture",90,90,FALSE,"Percent",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_69445,TRUE,1478783,"Soil Moisture 80cm",NA,NA,"Soil-Moisture",80,80,FALSE,"Percent",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_69445,TRUE,1478782,"Soil Moisture 70cm",NA,NA,"Soil-Moisture",70,70,FALSE,"Percent",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_69445,TRUE,1478781,"Soil Moisture 60cm",NA,NA,"Soil-Moisture",60,60,FALSE,"Percent",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_69445,TRUE,1478780,"Soil Moisture 50cm",NA,NA,"Soil-Moisture",50,50,FALSE,"Percent",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_69445,TRUE,1478779,"Soil Moisture 40cm",NA,NA,"Soil-Moisture",40,40,FALSE,"Percent",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_69445,TRUE,1478778,"Soil Moisture 30cm",NA,NA,"Soil-Moisture",30,30,FALSE,"Percent",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_69445,TRUE,1478777,"Soil Moisture 20cm",NA,NA,"Soil-Moisture",20,20,FALSE,"Percent",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_69445,TRUE,1478805,"Soil Temperature 100cm",NA,NA,"Soil-Temperature",100,100,FALSE,"DegreesCelcius",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
opSID_69445,TRUE,1478804,"Soil Temperature 90cm",NA,NA,"Soil-Temperature",90,90,FALSE,"DegreesCelcius",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
