"SiteID","SensorID","UpperDepth","LowerDepth","DataType","StartDate","EndDate","TotalDays","IsActive","NumGaps","TotalGapDays","Gapiness","MinimumValue","MaximumValue","MeanValue","StandardDeviation","MetaDataHarvestDate"
"OzNet_k12","Oz_k12_ST_15_15","15","15","Soil-Temperature","2010-01-01T00:00:00","2019-02-28T23:59:59",3345,FALSE,10,1797,53.7059175134489,-80.4285,27.8412,15.6625344392833,10.9051541716894,2019-06-28
"OzNet_k12","Oz_k12_ST_2.5_2.5","2.5","2.5","Soil-Temperature","2010-01-01T00:00:00","2019-02-28T23:59:59",3345,FALSE,10,1797,53.7059175134489,-80.4158,34.4361,15.5683387524884,11.0416453908522,2019-06-28
"OzNet_k13","Oz_k13_RF_0_0","0","0","Rainfall","2010-01-01T00:00:00","2016-11-30T23:59:59",2525,FALSE,5,554,21.9319081551861,-7128,142,-738.242589782499,2166.91098359785,2019-06-28
"OzNet_k13","Oz_k13_SM_0_30","0","30","Soil-Moisture","2010-01-01T00:00:00","2016-11-30T23:59:59",2525,FALSE,10,795,31.4726840855107,-92.4011,33.7654,9.3811588372093,17.7355551319774,2019-06-28
"OzNet_k13","Oz_k13_SM_0_5","0","5","Soil-Moisture","2010-01-01T00:00:00","2016-11-30T23:59:59",2525,FALSE,25,1197,47.3871733966746,-97.625,37.6533,6.54135858964741,19.4512660667303,2019-06-28
"OzNet_k13","Oz_k13_SM_30_60","30","60","Soil-Moisture","2010-01-01T00:00:00","2016-11-30T23:59:59",2525,FALSE,10,795,31.4726840855107,-92.1024,33.8029,17.8212812209302,18.4816534617593,2019-06-28
"OzNet_k13","Oz_k13_SM_60_90","60","90","Soil-Moisture","2010-01-01T00:00:00","2016-11-30T23:59:59",2525,FALSE,10,795,31.4726840855107,-92.0653,31.6925,19.9028230232558,18.7235402479492,2019-06-28
"OzNet_k13","Oz_k13_ST_15_15","15","15","Soil-Temperature","2010-01-01T00:00:00","2016-11-30T23:59:59",2525,FALSE,10,795,31.4726840855107,-92.8558,29.9728,12.3097461046512,18.4160209845429,2019-06-28
"OzNet_k13","Oz_k13_ST_2.5_2.5","2.5","2.5","Soil-Temperature","2010-01-01T00:00:00","2016-11-30T23:59:59",2525,FALSE,2,2075,82.1456848772763,-72.9836,32.2172,11.8710673611111,11.3558147908999,2019-06-28
"OzNet_k14","Oz_k14_RF_0_0","0","0","Rainfall","2010-01-01T00:00:00","2018-11-30T23:59:59",3255,FALSE,4,1465,44.9938574938575,-29997,129,-620.193983286908,2090.53091320115,2019-06-28
"OzNet_k14","Oz_k14_SM_0_30","0","30","Soil-Moisture","2010-01-01T00:00:00","2018-11-30T23:59:59",3255,FALSE,9,1605,49.2936117936118,-72.6122,34.4693,29.2006947240752,6.19765217260141,2019-06-28
"OzNet_k14","Oz_k14_SM_0_5","0","5","Soil-Moisture","2010-01-01T00:00:00","2018-11-30T23:59:59",3255,FALSE,10,1615,49.6007371007371,-74.715,56.6327,22.0004673780488,11.0103019787658,2019-06-28
"OzNet_k14","Oz_k14_SM_30_60","30","60","Soil-Moisture","2010-01-01T00:00:00","2018-11-30T23:59:59",3255,FALSE,9,1605,49.2936117936118,-71.7173,38.9806,33.6777565191025,6.3807392831938,2019-06-28
"OzNet_k14","Oz_k14_SM_60_90","60","90","Soil-Moisture","2010-01-01T00:00:00","2018-11-30T23:59:59",3255,FALSE,9,1605,49.2936117936118,-70.1658,47.9597,39.6852345057611,6.43152610467573,2019-06-28
"OzNet_k14","Oz_k14_ST_15_15","15","15","Soil-Temperature","2010-01-01T00:00:00","2018-11-30T23:59:59",3255,FALSE,9,1605,49.2936117936118,-75.3721,28.7778,17.6663730745907,7.8711726405617,2019-06-28
"OzNet_k14","Oz_k14_ST_2.5_2.5","2.5","2.5","Soil-Temperature","2010-01-01T00:00:00","2018-11-30T23:59:59",3255,FALSE,9,1605,49.2936117936118,-76.4471,34.4361,15.7740991510006,7.95185685019813,2019-06-28
"OzNet_k2","Oz_k2_RF_0_0","0","0","Rainfall","2010-01-01T00:00:00","2011-02-28T23:59:59",423,FALSE,0,0,0,-4950,130.6,-2055.83679245283,2350.27683310134,2019-06-28
"OzNet_k2","Oz_k2_ST_15_15","15","15","Soil-Temperature","2010-01-01T00:00:00","2011-02-28T23:59:59",423,FALSE,0,0,0,Inf,-Inf,NA,NA,2019-06-28
"OzNet_k2","Oz_k2_ST_4_4","4","4","Soil-Temperature","2010-01-01T00:00:00","2011-02-28T23:59:59",423,FALSE,1,5,1.17924528301887,-51.9458,30.8125,15.9265681818182,10.0455074490573,2019-06-28
"OzNet_k2","Oz_k2_ST_45_45","45","45","Soil-Temperature","2010-01-01T00:00:00","2011-02-28T23:59:59",423,FALSE,1,5,1.17924528301887,-51.7333,30.7812,17.0793917355372,10.185221086111,2019-06-28
"OzNet_k2","Oz_k2_ST_75_75","75","75","Soil-Temperature","2010-01-01T00:00:00","2011-02-28T23:59:59",423,FALSE,0,0,0,Inf,-Inf,NA,NA,2019-06-28
"OzNet_k3","Oz_k3_RF_0_0","0","0","Rainfall","2010-01-01T00:00:00","2012-09-01T23:59:59",974,FALSE,1,2,0.205128205128205,-4752,168.2,-992.043942505133,1916.19185183298,2019-06-28
"OzNet_k3","Oz_k3_ST_15_15","15","15","Soil-Temperature","2010-01-01T00:00:00","2012-09-01T23:59:59",974,FALSE,5,107,10.974358974359,-91.7021,34.2,18.5800284194529,10.3839384840388,2019-06-28
"OzNet_k3","Oz_k3_ST_4_4","4","4","Soil-Temperature","2010-01-01T00:00:00","2012-09-01T23:59:59",974,FALSE,6,196,20.1025641025641,-91.9062,35.1,15.9254539253539,10.4501812202823,2019-06-28
"OzNet_k3","Oz_k3_ST_45_45","45","45","Soil-Temperature","2010-01-01T00:00:00","2012-09-01T23:59:59",974,FALSE,5,107,10.974358974359,-93.6479,31.2958,16.9489510769231,10.9308285801843,2019-06-28
"OzNet_k3","Oz_k3_ST_75_75","75","75","Soil-Temperature","2010-01-01T00:00:00","2012-09-01T23:59:59",974,FALSE,4,317,32.5128205128205,-95.2458,28.8292,7.295565625,17.2190472772043,2019-06-28
"OzNet_k4","Oz_k4_RF_0_0","0","0","Rainfall","2010-01-01T00:00:00","2012-09-01T23:59:59",974,FALSE,0,0,0,-4752,179.8,-360.456,1245.23448659031,2019-06-28
"OzNet_k4","Oz_k4_ST_15_15","15","15","Soil-Temperature","2010-01-01T00:00:00","2012-09-01T23:59:59",974,FALSE,14,77,7.8974358974359,-96.3375,36.6167,12.7255046857143,19.1347989213284,2019-06-28
"OzNet_k4","Oz_k4_ST_4_4","4","4","Soil-Temperature","2010-01-01T00:00:00","2012-09-01T23:59:59",974,FALSE,3,37,3.7948717948718,-73.2062,33.3188,16.5996248893805,8.90208383398007,2019-06-28
"OzNet_k4","Oz_k4_ST_45_45","45","45","Soil-Temperature","2010-01-01T00:00:00","2012-09-01T23:59:59",974,FALSE,2,314,32.2051282051282,-73.3187,32.9292,16.4167696485623,9.07408097483141,2019-06-28
"OzNet_k4","Oz_k4_ST_75_75","75","75","Soil-Temperature","2010-01-01T00:00:00","2012-09-01T23:59:59",974,FALSE,3,37,3.7948717948718,-73.3187,28.6875,15.3996769911504,8.21147940511868,2019-06-28
"OzNet_k5","Oz_k5_RF_0_0","0","0","Rainfall","2010-01-01T00:00:00","2012-11-30T23:59:59",1064,FALSE,3,464,43.5680751173709,-4950,51.8,-3097.35960264901,2251.8541916949,2019-06-28
"OzNet_k5","Oz_k5_ST_15_15","15","15","Soil-Temperature","2010-01-01T00:00:00","2012-11-30T23:59:59",1064,FALSE,4,845,79.3427230046948,-71.7354,31.6854,15.2049875576037,12.7685055353796,2019-06-28
"OzNet_k5","Oz_k5_ST_4_4","4","4","Soil-Temperature","2010-01-01T00:00:00","2012-11-30T23:59:59",1064,FALSE,4,845,79.3427230046948,-71.7438,31.5437,14.67566359447,12.6615992576567,2019-06-28
"OzNet_k5","Oz_k5_ST_45_45","45","45","Soil-Temperature","2010-01-01T00:00:00","2012-11-30T23:59:59",1064,FALSE,4,845,79.3427230046948,-71.5292,30.2479,15.5882322580645,12.5470929405045,2019-06-28
"OzNet_k5","Oz_k5_ST_75_75","75","75","Soil-Temperature","2010-01-01T00:00:00","2012-11-30T23:59:59",1064,FALSE,0,0,0,-55.8271,-8.9,-11.3506361111111,10.269641233799,2019-06-28
"OzNet_k6","Oz_k6_RF_0_0","0","0","Rainfall","2010-01-01T00:00:00","2019-02-28T23:59:59",3345,FALSE,4,1009,30.1554094441124,-7425,125,-2488.32968816745,3387.57729334008,2019-06-28
"OzNet_k6","Oz_k6_SM_0_30","0","30","Soil-Moisture","2010-01-01T00:00:00","2019-02-28T23:59:59",3345,FALSE,13,1576,47.101016138673,-97.493,36.6597,21.3652104563836,11.2510092659363,2019-06-28
"OzNet_k6","Oz_k6_SM_0_5","0","5","Soil-Moisture","2010-01-01T00:00:00","2019-02-28T23:59:59",3345,FALSE,19,1601,47.8481769276748,-97.6082,57.3678,10.4894708528037,18.3488344158012,2019-06-28
"OzNet_k6","Oz_k6_SM_30_60","30","60","Soil-Moisture","2010-01-01T00:00:00","2019-02-28T23:59:59",3345,FALSE,13,1576,47.101016138673,-97.3826,38.008,26.0826877527441,11.3629030076769,2019-06-28
"OzNet_k6","Oz_k6_SM_60_90","60","90","Soil-Moisture","2010-01-01T00:00:00","2019-02-28T23:59:59",3345,FALSE,13,1576,47.101016138673,-97.2441,50.8378,32.0721210860774,13.013654876725,2019-06-28
"OzNet_k6","Oz_k6_ST_15_15","15","15","Soil-Temperature","2010-01-01T00:00:00","2019-02-28T23:59:59",3345,FALSE,13,1576,47.101016138673,-97.3158,29.9768,15.7247371461583,10.8639432454298,2019-06-28
"OzNet_k6","Oz_k6_ST_2.5_2.5","2.5","2.5","Soil-Temperature","2010-01-01T00:00:00","2019-02-28T23:59:59",3345,FALSE,15,1595,47.6688583383144,-97.3425,34.4361,16.1555018086348,11.5744001318974,2019-06-28
"OzNet_k7","Oz_k7_RF_0_0","0","0","Rainfall","2010-01-01T00:00:00","2019-02-28T23:59:59",3345,FALSE,13,568,16.9754931261207,-7425,174,-703.398853457542,2110.65777394355,2019-06-28
"OzNet_k7","Oz_k7_SM_0_30","0","30","Soil-Moisture","2010-01-01T00:00:00","2019-02-28T23:59:59",3345,FALSE,12,774,23.1320980274955,-95.9285,36.9057,18.1348762638231,8.71277281616851,2019-06-28
"OzNet_k7","Oz_k7_SM_0_5","0","5","Soil-Moisture","2010-01-01T00:00:00","2019-02-28T23:59:59",3345,FALSE,12,774,23.1320980274955,-95.6877,52.5879,14.5470912322275,12.2729899016914,2019-06-28
"OzNet_k7","Oz_k7_SM_30_60","30","60","Soil-Moisture","2010-01-01T00:00:00","2019-02-28T23:59:59",3345,FALSE,12,774,23.1320980274955,-95.3534,42.815,32.8352680094787,8.1229159804455,2019-06-28
"OzNet_k7","Oz_k7_SM_60_90","60","90","Soil-Moisture","2010-01-01T00:00:00","2019-02-28T23:59:59",3345,FALSE,12,774,23.1320980274955,-95.602,48.9787,33.3015705371248,9.60045091473415,2019-06-28
"OzNet_k7","Oz_k7_ST_15_15","15","15","Soil-Temperature","2010-01-01T00:00:00","2019-02-28T23:59:59",3345,FALSE,12,774,23.1320980274955,-95.7829,27.2156,14.8001176540284,8.61449720843928,2019-06-28
"OzNet_k7","Oz_k7_ST_2.5_2.5","2.5","2.5","Soil-Temperature","2010-01-01T00:00:00","2019-02-28T23:59:59",3345,FALSE,7,1735,51.8529587567244,-97.6088,34.4361,14.3452755427842,11.0046784246439,2019-06-28
"OzNet_k8","Oz_k8_SM_0_30","0","30","Soil-Moisture","2010-01-01T00:00:00","2013-06-01T23:59:59",1247,FALSE,13,735,58.8942307692308,-88.2757,43.9576,19.7819978494624,15.8809312012974,2019-06-28
"OzNet_k8","Oz_k8_SM_0_5","0","5","Soil-Moisture","2010-01-01T00:00:00","2013-06-01T23:59:59",1247,FALSE,18,760,60.8974358974359,-97.625,43.8898,9.23805393258427,24.9778256858997,2019-06-28
"OzNet_k8","Oz_k8_SM_30_60","30","60","Soil-Moisture","2010-01-01T00:00:00","2013-06-01T23:59:59",1247,FALSE,13,735,58.8942307692308,-88.1006,26.6208,14.3508595698925,13.8744168453734,2019-06-28
"OzNet_k8","Oz_k8_SM_60_90","60","90","Soil-Moisture","2010-01-01T00:00:00","2013-06-01T23:59:59",1247,FALSE,13,735,58.8942307692308,-86.8356,32.6664,24.8382290322581,15.0056319136535,2019-06-28
"OzNet_k8","Oz_k8_ST_15_15","15","15","Soil-Temperature","2010-01-01T00:00:00","2013-06-01T23:59:59",1247,FALSE,13,735,58.8942307692308,-86.646,29.8933,16.0243713978495,14.4474316089258,2019-06-28
"OzNet_k8","Oz_k8_ST_2.5_2.5","2.5","2.5","Soil-Temperature","2010-01-01T00:00:00","2013-06-01T23:59:59",1247,FALSE,12,691,55.3685897435897,-86.8738,33.9799,13.3831920588235,17.1073029327434,2019-06-28
"OzNet_m1","Oz_m1_RF_0_0","0","0","Rainfall","2010-01-01T00:00:00","2015-02-28T23:59:59",1884,FALSE,3,916,48.5941644562334,-4752,84.6,-383.711522633745,1269.07594511542,2019-06-28
"OzNet_m1","Oz_m1_ST_15_15","15","15","Soil-Temperature","2010-01-01T00:00:00","2015-02-28T23:59:59",1884,FALSE,3,1041,55.2254641909814,-50.2583,80.5104,26.8548006042296,26.8546031639473,2019-06-28
"OzNet_m1","Oz_m1_ST_4_4","4","4","Soil-Temperature","2010-01-01T00:00:00","2015-02-28T23:59:59",1884,FALSE,7,1084,57.5066312997347,-85.3292,37.9583,13.9403508663366,11.6248829332512,2019-06-28
"OzNet_m1","Oz_m1_ST_45_45","45","45","Soil-Temperature","2010-01-01T00:00:00","2015-02-28T23:59:59",1884,FALSE,2,1036,54.9602122015915,-47.0875,63.4354,23.0101329032258,20.9907940388412,2019-06-28
"OzNet_m1","Oz_m1_ST_75_75","75","75","Soil-Temperature","2010-01-01T00:00:00","2015-02-28T23:59:59",1884,FALSE,8,992,52.6259946949602,-84.8812,22.0104,13.5104446170921,8.16546540224856,2019-06-28
"OzNet_m2","Oz_m2_RF_0_0","0","0","Rainfall","2010-01-01T00:00:00","2014-06-01T23:59:59",1612,FALSE,3,641,39.7396156230626,-4752,64.2,-455.190153846154,1374.97098335837,2019-06-28
"OzNet_m2","Oz_m2_ST_15_15","15","15","Soil-Temperature","2010-01-01T00:00:00","2014-06-01T23:59:59",1612,FALSE,7,730,45.2572845629262,-84.4854,30.2875,15.702896741573,9.18720844233452,2019-06-28
"OzNet_m2","Oz_m2_ST_4_4","4","4","Soil-Temperature","2010-01-01T00:00:00","2014-06-01T23:59:59",1612,FALSE,7,730,45.2572845629262,-84.5458,31.9563,15.3737231460674,9.22356688857719,2019-06-28
"OzNet_m2","Oz_m2_ST_45_45","45","45","Soil-Temperature","2010-01-01T00:00:00","2014-06-01T23:59:59",1612,FALSE,7,730,45.2572845629262,-84.4396,28.5104,15.9733359550562,8.68105007350397,2019-06-28
"OzNet_m2","Oz_m2_ST_75_75","75","75","Soil-Temperature","2010-01-01T00:00:00","2014-06-01T23:59:59",1612,FALSE,6,726,45.0092994420335,-84.2958,24.3042,15.3801253369272,8.41372058062489,2019-06-28
"OzNet_m3","Oz_m3_RF_0_0","0","0","Rainfall","2010-01-01T00:00:00","2014-06-01T23:59:59",1612,FALSE,4,643,39.863608183509,-4752,75,-491.915195071869,1424.49698081123,2019-06-28
"OzNet_m3","Oz_m3_ST_15_15","15","15","Soil-Temperature","2010-01-01T00:00:00","2014-06-01T23:59:59",1612,FALSE,9,741,45.9392436453813,-87.1021,75.6896,16.9566692395006,10.6304593393346,2019-06-28
"OzNet_m3","Oz_m3_ST_4_4","4","4","Soil-Temperature","2010-01-01T00:00:00","2014-06-01T23:59:59",1612,FALSE,8,739,45.8152510849349,-87.2292,34.0521,15.8251360544218,10.0342175969501,2019-06-28
"OzNet_m3","Oz_m3_ST_45_45","45","45","Soil-Temperature","2010-01-01T00:00:00","2014-06-01T23:59:59",1612,FALSE,8,739,45.8152510849349,-86.9875,32.075,16.6917150793651,9.59050342933532,2019-06-28
"OzNet_m3","Oz_m3_ST_75_75","75","75","Soil-Temperature","2010-01-01T00:00:00","2014-06-01T23:59:59",1612,FALSE,4,696,43.1494110353379,-44.5729,24.2188,16.1614785185185,8.44762494047929,2019-06-28
"OzNet_m4","Oz_m4_RF_0_0","0","0","Rainfall","2010-01-01T00:00:00","2011-06-01T23:59:59",516,FALSE,1,2,0.386847195357834,-4752,64.4,-389.698449612403,1275.63435906102,2019-06-28
"OzNet_m4","Oz_m4_ST_15_15","15","15","Soil-Temperature","2010-01-01T00:00:00","2011-06-01T23:59:59",516,FALSE,3,37,7.15667311411992,-86.6521,32.4833,20.0647404166667,12.189140191949,2019-06-28
"OzNet_m4","Oz_m4_ST_4_4","4","4","Soil-Temperature","2010-01-01T00:00:00","2011-06-01T23:59:59",516,FALSE,4,42,8.12379110251451,-86.7375,34.85,18.715060960334,11.2806114129862,2019-06-28
"OzNet_m4","Oz_m4_ST_45_45","45","45","Soil-Temperature","2010-01-01T00:00:00","2011-06-01T23:59:59",516,FALSE,4,42,8.12379110251451,-86.6521,32.4833,17.9633682291667,11.0236836238424,2019-06-28
"OzNet_m4","Oz_m4_ST_75_75","75","75","Soil-Temperature","2010-01-01T00:00:00","2011-06-01T23:59:59",516,FALSE,3,37,7.15667311411992,-86.6521,32.4833,20.0647404166667,12.189140191949,2019-06-28
"OzNet_m5","Oz_m5_RF_0_0","0","0","Rainfall","2010-01-01T00:00:00","2014-06-01T23:59:59",1612,FALSE,2,1099,68.1339119652821,-4752,51.4,-1052.96434108527,1950.90280873593,2019-06-28
"OzNet_m5","Oz_m5_SM_0_30","0","30","Soil-Moisture","2010-01-01T00:00:00","2014-06-01T23:59:59",1612,FALSE,4,1200,74.3955362678239,-89.6547,24.8588,16.2943525510204,11.7574010011823,2019-06-28
"OzNet_m5","Oz_m5_SM_0_8","0","8","Soil-Moisture","2010-01-01T00:00:00","2014-06-01T23:59:59",1612,FALSE,4,1200,74.3955362678239,-90.021,18.5763,10.722449744898,10.9897765911774,2019-06-28
"OzNet_m5","Oz_m5_SM_30_60","30","60","Soil-Moisture","2010-01-01T00:00:00","2014-06-01T23:59:59",1612,FALSE,5,1222,75.759454432734,-89.1648,30.7729,21.3139303664921,17.0494957030628,2019-06-28
"OzNet_m5","Oz_m5_SM_57_87","57","87","Soil-Moisture","2010-09-01T00:00:00","2011-02-28T23:59:59",180,FALSE,1,6,3.31491712707182,-89.0985,33.5979,20.4023217821782,14.4865972443401,2019-06-28
"OzNet_m5","Oz_m5_ST_15_15","15","15","Soil-Temperature","2010-01-01T00:00:00","2014-06-01T23:59:59",1612,FALSE,1,1184,73.4035957842529,-35.2979,28.6917,20.3942549295775,12.0749987780986,2019-06-28
"OzNet_m5","Oz_m5_ST_4_4","4","4","Soil-Temperature","2010-01-01T00:00:00","2014-06-01T23:59:59",1612,FALSE,4,1203,74.5815251084935,-44.1708,36.9083,18.6028413881748,10.9268939214409,2019-06-28
"OzNet_m5","Oz_m5_ST_45_45","45","45","Soil-Temperature","2010-01-01T00:00:00","2014-06-01T23:59:59",1612,FALSE,4,1203,74.5815251084935,-42.2896,32.1812,19.5422974293059,10.3441844296235,2019-06-28
"OzNet_m6","Oz_m6_RF_0_0","0","0","Rainfall","2010-01-01T00:00:00","2011-06-01T23:59:59",516,FALSE,1,2,0.386847195357834,-4752,0,-942.802325581395,1875.29376538184,2019-06-28
"OzNet_m6","Oz_m6_ST_15_15","15","15","Soil-Temperature","2010-01-01T00:00:00","2011-06-01T23:59:59",516,FALSE,4,43,8.31721470019342,-86.6437,31.3854,18.4974721757322,10.6230662413117,2019-06-28
"OzNet_m6","Oz_m6_ST_4_4","4","4","Soil-Temperature","2010-01-01T00:00:00","2011-06-01T23:59:59",516,FALSE,4,43,8.31721470019342,-86.7875,34.125,17.5973661087866,10.7069679289241,2019-06-28
"OzNet_m6","Oz_m6_ST_45_45","45","45","Soil-Temperature","2010-01-01T00:00:00","2011-06-01T23:59:59",516,FALSE,4,43,8.31721470019342,-86.7417,28.1479,18.4409761506276,10.1940702937366,2019-06-28
"OzNet_m6","Oz_m6_ST_75_75","75","75","Soil-Temperature","2010-01-01T00:00:00","2010-09-01T23:59:59",243,FALSE,1,5,2.04918032786885,-42.8667,27.1,18.9151954166667,7.98056813489298,2019-06-28
"OzNet_m7","Oz_m7_RF_0_0","0","0","Rainfall","2010-01-01T00:00:00","2012-02-29T23:59:59",789,FALSE,0,0,0,-4752,73.2,-443.182784810127,1357.13189711507,2019-06-28
"OzNet_m7","Oz_m7_SM_0_30","0","30","Soil-Moisture","2010-01-01T00:00:00","2012-02-29T23:59:59",789,FALSE,4,40,5.06329113924051,-89.7083,18.0446,10.5935849862259,9.24631279874168,2019-06-28
"OzNet_m7","Oz_m7_SM_0_8","0","8","Soil-Moisture","2010-01-01T00:00:00","2012-02-29T23:59:59",789,FALSE,4,40,5.06329113924051,-89.5569,17.3769,12.368164738292,9.27401752361104,2019-06-28
"OzNet_m7","Oz_m7_SM_30_60","30","60","Soil-Moisture","2010-01-01T00:00:00","2012-02-29T23:59:59",789,FALSE,4,40,5.06329113924051,-89.7206,15.319,11.6572026170799,9.10790668849154,2019-06-28
"OzNet_m7","Oz_m7_SM_60_90","60","90","Soil-Moisture","2010-01-01T00:00:00","2012-02-29T23:59:59",789,FALSE,4,41,5.18987341772152,-88.7746,26.7408,20.0843693793103,9.90031559867654,2019-06-28
"OzNet_m7","Oz_m7_ST_15_15","15","15","Soil-Temperature","2010-01-01T00:00:00","2012-02-29T23:59:59",789,FALSE,5,45,5.69620253164557,-86.4542,37.6375,20.3536353185596,11.2225438917737,2019-06-28
"OzNet_m7","Oz_m7_ST_4_4","4","4","Soil-Temperature","2010-01-01T00:00:00","2012-02-29T23:59:59",789,FALSE,5,45,5.69620253164557,-86.8417,38.6458,18.1082501385042,10.2744821671177,2019-06-28
"OzNet_m7","Oz_m7_ST_45_45","45","45","Soil-Temperature","2010-01-01T00:00:00","2012-02-29T23:59:59",789,FALSE,5,45,5.69620253164557,-86.5542,35.1417,20.9265527700831,10.879627856302,2019-06-28
"OzNet_m7","Oz_m7_ST_75_75","75","75","Soil-Temperature","2010-01-01T00:00:00","2012-02-29T23:59:59",789,FALSE,2,185,23.4177215189873,-42.7521,33.8188,19.8642395833333,8.78234609675426,2019-06-28
"OzNet_y1","Oz_y1_RF_0_0","0","0","Rainfall","2010-01-01T00:00:00","2019-02-28T23:59:59",3345,FALSE,4,8,0.239091452480574,-14256,282.5339,-2008.18970086774,3152.15386355914,2019-06-28
"OzNet_y1","Oz_y1_SM_0_30","0","30","Soil-Moisture","2010-01-01T00:00:00","2019-02-28T23:59:59",3345,FALSE,23,956,28.5714285714286,-97.4467,27.6948,8.09890876747141,29.4502268636801,2019-06-28
"OzNet_y1","Oz_y1_SM_0_5","0","5","Soil-Moisture","2010-01-01T00:00:00","2019-02-28T23:59:59",3345,FALSE,22,1122,33.5325762104005,-97.6198,27.5128,3.57275925250684,19.4016040207735,2019-06-28
"OzNet_y1","Oz_y1_SM_30_60","30","60","Soil-Moisture","2010-01-01T00:00:00","2019-02-28T23:59:59",3345,FALSE,22,956,28.5714285714286,-97.2983,44.8793,24.1702159745763,20.1647577184358,2019-06-28
"OzNet_y1","Oz_y1_SM_60_90","60","90","Soil-Moisture","2010-01-01T00:00:00","2019-02-28T23:59:59",3345,FALSE,22,956,28.5714285714286,-97.2972,46.9676,24.1285186016949,20.740555322597,2019-06-28
"OzNet_y1","Oz_y1_ST_15_15","15","15","Soil-Temperature","2010-01-01T00:00:00","2019-02-28T23:59:59",3345,FALSE,20,945,28.2426778242678,-97.4493,36.9883,14.4551364710848,19.8115021281369,2019-06-28
"OzNet_y1","Oz_y1_ST_2.5_2.5","2.5","2.5","Soil-Temperature","2010-01-01T00:00:00","2019-02-28T23:59:59",3345,FALSE,18,1114,33.2934847579199,-97.2306,39.6354,14.8171689262966,19.3089274913538,2019-06-28
"OzNet_y10","Oz_y10_RF_0_0","0","0","Rainfall","2010-01-01T00:00:00","2019-02-28T23:59:59",3345,FALSE,3,96,2.86909742976689,-7425,89.4,-881.263572087304,2304.63918709051,2019-06-28
"OzNet_y10","Oz_y10_SM_0_30","0","30","Soil-Moisture","2010-01-01T00:00:00","2019-02-28T23:59:59",3345,FALSE,31,496,14.8236700537956,-95.5325,52.4973,28.8830774478614,13.9297572381068,2019-06-28
"OzNet_y10","Oz_y10_SM_0_5","0","5","Soil-Moisture","2010-01-01T00:00:00","2019-02-28T23:59:59",3345,FALSE,32,527,15.7501494321578,-90.3501,51.6412,13.8851911396927,15.4220912033234,2019-06-28
"OzNet_y10","Oz_y10_SM_30_60","30","60","Soil-Moisture","2010-01-01T00:00:00","2019-02-28T23:59:59",3345,FALSE,31,488,14.584578601315,-93.3176,50.6241,36.1623701797674,12.764511173437,2019-06-28
"OzNet_y10","Oz_y10_SM_60_90","60","90","Soil-Moisture","2010-01-01T00:00:00","2019-02-28T23:59:59",3345,FALSE,31,487,14.5546921697549,-88.0769,39.5565,24.6431956659619,12.0353087749386,2019-06-28
"OzNet_y10","Oz_y10_ST_15_15","15","15","Soil-Temperature","2010-01-01T00:00:00","2019-02-28T23:59:59",3345,FALSE,31,460,13.747758517633,-93.6872,37.9289,18.4655855846422,12.7778762901247,2019-06-28
"OzNet_y10","Oz_y10_ST_2.5_2.5","2.5","2.5","Soil-Temperature","2010-01-01T00:00:00","2019-02-28T23:59:59",3345,FALSE,21,1311,39.181111775254,-93.5694,59.4479,21.3729814870259,14.3450825091775,2019-06-28
"OzNet_y11","Oz_y11_RF_0_0","0","0","Rainfall","2010-01-01T00:00:00","2019-02-28T23:59:59",3345,FALSE,4,553,16.5271966527197,-7425,77.8,-901.111834107973,2302.52997184334,2019-06-28
"OzNet_y11","Oz_y11_SM_0_30","0","30","Soil-Moisture","2010-01-01T00:00:00","2019-02-28T23:59:59",3345,FALSE,22,773,23.1022115959354,-92.707,74.1028,30.9240226110893,17.4203216803636,2019-06-28
"OzNet_y11","Oz_y11_SM_0_5","0","5","Soil-Moisture","2010-01-01T00:00:00","2019-02-28T23:59:59",3345,FALSE,38,809,24.178123132098,-96.2489,62.2609,4.11074106222751,23.0047439234203,2019-06-28
"OzNet_y11","Oz_y11_SM_30_60","30","60","Soil-Moisture","2010-01-01T00:00:00","2019-02-28T23:59:59",3345,FALSE,21,749,22.3849372384937,-87.5996,76.8285,41.9094484021824,16.5841296526739,2019-06-28
"OzNet_y11","Oz_y11_SM_60_90","60","90","Soil-Moisture","2010-01-01T00:00:00","2019-02-28T23:59:59",3345,FALSE,20,834,24.9252839210998,-88.2227,41.1032,22.1617133870968,14.3771553066899,2019-06-28
"OzNet_y11","Oz_y11_ST_15_15","15","15","Soil-Temperature","2010-01-01T00:00:00","2019-02-28T23:59:59",3345,FALSE,19,740,22.1159593544531,-88.5517,38.3458,16.0087211815002,12.7473067082903,2019-06-28
"OzNet_y11","Oz_y11_ST_2.5_2.5","2.5","2.5","Soil-Temperature","2010-01-01T00:00:00","2019-02-28T23:59:59",3345,FALSE,19,740,22.1159593544531,-88.9076,40.7164,17.3828843762145,12.1212784123554,2019-06-28
"OzNet_y12","Oz_y12_RF_0_0","0","0","Rainfall","2010-01-01T00:00:00","2019-02-28T23:59:59",3345,FALSE,5,556,16.6168559473999,-7425,74.2,-1749.6,3051.29240955672,2019-06-28
"OzNet_y12","Oz_y12_SM_0_30","0","30","Soil-Moisture","2010-01-01T00:00:00","2019-02-28T23:59:59",3345,FALSE,13,800,23.9091452480574,-85.6228,46.7317,28.9927510570403,10.8739828822514,2019-06-28
