SiteID,Active,SensorID,SensorName,StartDate,EndDate,DataType,UpperDepth,LowerDepth,Calibrated,Units,IsActive
BoMLatest_94976_IDT60801,1,rain_trace,94976_Rainfall,1989-01-01T00:00:00,2019-07-23T00:00:00,Rainfall,0,0,TRUE,mm,TRUE
BoMLatest_94976_IDT60801,1,rel_hum,94976_Humidity,1989-01-01T00:00:00,2019-07-23T00:00:00,Humidity,0,0,TRUE,Percent,TRUE
BoMLatest_94976_IDT60801,1,wind_spd_kmh,94976_Wind-Speed,1989-01-01T00:00:00,2019-07-23T00:00:00,Wind-Speed,0,0,TRUE,km/hr,TRUE
BoMLatest_95959_IDT60801,1,air_temp,95959_Temperature,2001-01-01T00:00:00,2019-07-23T00:00:00,Temperature,0,0,TRUE,Degrees-Celcius,TRUE
BoMLatest_95959_IDT60801,1,press,95959_Atmospheric-Pressure,2001-01-01T00:00:00,2019-07-23T00:00:00,Atmospheric-Pressure,0,0,TRUE,hPa,TRUE
BoMLatest_95959_IDT60801,1,rain_trace,95959_Rainfall,2001-01-01T00:00:00,2019-07-23T00:00:00,Rainfall,0,0,TRUE,mm,TRUE
BoMLatest_95959_IDT60801,1,rel_hum,95959_Humidity,2001-01-01T00:00:00,2019-07-23T00:00:00,Humidity,0,0,TRUE,Percent,TRUE
BoMLatest_95959_IDT60801,1,wind_spd_kmh,95959_Wind-Speed,2001-01-01T00:00:00,2019-07-23T00:00:00,Wind-Speed,0,0,TRUE,km/hr,TRUE
BoMLatest_94964_IDT60801,1,air_temp,94964_Temperature,1874-01-01T00:00:00,2019-07-23T00:00:00,Temperature,0,0,TRUE,Degrees-Celcius,TRUE
BoMLatest_94964_IDT60801,1,press,94964_Atmospheric-Pressure,1874-01-01T00:00:00,2019-07-23T00:00:00,Atmospheric-Pressure,0,0,TRUE,hPa,TRUE
BoMLatest_94964_IDT60801,1,rain_trace,94964_Rainfall,1874-01-01T00:00:00,2019-07-23T00:00:00,Rainfall,0,0,TRUE,mm,TRUE
BoMLatest_94964_IDT60801,1,rel_hum,94964_Humidity,1874-01-01T00:00:00,2019-07-23T00:00:00,Humidity,0,0,TRUE,Percent,TRUE
BoMLatest_94964_IDT60801,1,wind_spd_kmh,94964_Wind-Speed,1874-01-01T00:00:00,2019-07-23T00:00:00,Wind-Speed,0,0,TRUE,km/hr,TRUE
BoMLatest_94957_IDT60801,1,air_temp,94957_Temperature,1973-01-01T00:00:00,2019-07-23T00:00:00,Temperature,0,0,TRUE,Degrees-Celcius,TRUE
BoMLatest_94957_IDT60801,1,press,94957_Atmospheric-Pressure,1973-01-01T00:00:00,2019-07-23T00:00:00,Atmospheric-Pressure,0,0,TRUE,hPa,TRUE
BoMLatest_94957_IDT60801,1,rain_trace,94957_Rainfall,1973-01-01T00:00:00,2019-07-23T00:00:00,Rainfall,0,0,TRUE,mm,TRUE
BoMLatest_94957_IDT60801,1,rel_hum,94957_Humidity,1973-01-01T00:00:00,2019-07-23T00:00:00,Humidity,0,0,TRUE,Percent,TRUE
BoMLatest_94957_IDT60801,1,wind_spd_kmh,94957_Wind-Speed,1973-01-01T00:00:00,2019-07-23T00:00:00,Wind-Speed,0,0,TRUE,km/hr,TRUE
BoMLatest_95974_IDT60801,1,air_temp,95974_Temperature,1882-01-01T00:00:00,2019-07-23T00:00:00,Temperature,0,0,TRUE,Degrees-Celcius,TRUE
BoMLatest_95974_IDT60801,1,press,95974_Atmospheric-Pressure,1882-01-01T00:00:00,2019-07-23T00:00:00,Atmospheric-Pressure,0,0,TRUE,hPa,TRUE
BoMLatest_95974_IDT60801,1,rain_trace,95974_Rainfall,1882-01-01T00:00:00,2019-07-23T00:00:00,Rainfall,0,0,TRUE,mm,TRUE
BoMLatest_95974_IDT60801,1,rel_hum,95974_Humidity,1882-01-01T00:00:00,2019-07-23T00:00:00,Humidity,0,0,TRUE,Percent,TRUE
BoMLatest_95974_IDT60801,1,wind_spd_kmh,95974_Wind-Speed,1882-01-01T00:00:00,2019-07-23T00:00:00,Wind-Speed,0,0,TRUE,km/hr,TRUE
BoMLatest_94987_IDT60801,1,air_temp,94987_Temperature,1997-01-01T00:00:00,2019-07-23T00:00:00,Temperature,0,0,TRUE,Degrees-Celcius,TRUE
BoMLatest_94987_IDT60801,1,press,94987_Atmospheric-Pressure,1997-01-01T00:00:00,2019-07-23T00:00:00,Atmospheric-Pressure,0,0,TRUE,hPa,TRUE
BoMLatest_94987_IDT60801,1,rain_trace,94987_Rainfall,1997-01-01T00:00:00,2019-07-23T00:00:00,Rainfall,0,0,TRUE,mm,TRUE
BoMLatest_94987_IDT60801,1,rel_hum,94987_Humidity,1997-01-01T00:00:00,2019-07-23T00:00:00,Humidity,0,0,TRUE,Percent,TRUE
BoMLatest_94987_IDT60801,1,wind_spd_kmh,94987_Wind-Speed,1997-01-01T00:00:00,2019-07-23T00:00:00,Wind-Speed,0,0,TRUE,km/hr,TRUE
BoMLatest_94979_IDT60801,1,air_temp,94979_Temperature,1890-01-01T00:00:00,2019-07-23T00:00:00,Temperature,0,0,TRUE,Degrees-Celcius,TRUE
BoMLatest_94979_IDT60801,1,press,94979_Atmospheric-Pressure,1890-01-01T00:00:00,2019-07-23T00:00:00,Atmospheric-Pressure,0,0,TRUE,hPa,TRUE
BoMLatest_94979_IDT60801,1,rain_trace,94979_Rainfall,1890-01-01T00:00:00,2019-07-23T00:00:00,Rainfall,0,0,TRUE,mm,TRUE
BoMLatest_94979_IDT60801,1,rel_hum,94979_Humidity,1890-01-01T00:00:00,2019-07-23T00:00:00,Humidity,0,0,TRUE,Percent,TRUE
BoMLatest_94979_IDT60801,1,wind_spd_kmh,94979_Wind-Speed,1890-01-01T00:00:00,2019-07-23T00:00:00,Wind-Speed,0,0,TRUE,km/hr,TRUE
BoMLatest_95988_IDT60801,1,air_temp,95988_Temperature,2004-01-01T00:00:00,2019-07-23T00:00:00,Temperature,0,0,TRUE,Degrees-Celcius,TRUE
BoMLatest_95988_IDT60801,1,press,95988_Atmospheric-Pressure,2004-01-01T00:00:00,2019-07-23T00:00:00,Atmospheric-Pressure,0,0,TRUE,hPa,TRUE
BoMLatest_95988_IDT60801,1,rain_trace,95988_Rainfall,2004-01-01T00:00:00,2019-07-23T00:00:00,Rainfall,0,0,TRUE,mm,TRUE
BoMLatest_95988_IDT60801,1,rel_hum,95988_Humidity,2004-01-01T00:00:00,2019-07-23T00:00:00,Humidity,0,0,TRUE,Percent,TRUE
BoMLatest_95988_IDT60801,1,wind_spd_kmh,95988_Wind-Speed,2004-01-01T00:00:00,2019-07-23T00:00:00,Wind-Speed,0,0,TRUE,km/hr,TRUE
BoMLatest_95984_IDT60801,1,air_temp,95984_Temperature,1951-01-01T00:00:00,2019-07-23T00:00:00,Temperature,0,0,TRUE,Degrees-Celcius,TRUE
BoMLatest_95984_IDT60801,1,press,95984_Atmospheric-Pressure,1951-01-01T00:00:00,2019-07-23T00:00:00,Atmospheric-Pressure,0,0,TRUE,hPa,TRUE
BoMLatest_95984_IDT60801,1,rain_trace,95984_Rainfall,1951-01-01T00:00:00,2019-07-23T00:00:00,Rainfall,0,0,TRUE,mm,TRUE
BoMLatest_95984_IDT60801,1,rel_hum,95984_Humidity,1951-01-01T00:00:00,2019-07-23T00:00:00,Humidity,0,0,TRUE,Percent,TRUE
BoMLatest_95984_IDT60801,1,wind_spd_kmh,95984_Wind-Speed,1951-01-01T00:00:00,2019-07-23T00:00:00,Wind-Speed,0,0,TRUE,km/hr,TRUE
BoMLatest_95987_IDT60801,1,air_temp,95987_Temperature,1991-01-01T00:00:00,2019-07-23T00:00:00,Temperature,0,0,TRUE,Degrees-Celcius,TRUE
BoMLatest_95987_IDT60801,1,press,95987_Atmospheric-Pressure,1991-01-01T00:00:00,2019-07-23T00:00:00,Atmospheric-Pressure,0,0,TRUE,hPa,TRUE
BoMLatest_95987_IDT60801,1,rain_trace,95987_Rainfall,1991-01-01T00:00:00,2019-07-23T00:00:00,Rainfall,0,0,TRUE,mm,TRUE
BoMLatest_95987_IDT60801,1,rel_hum,95987_Humidity,1991-01-01T00:00:00,2019-07-23T00:00:00,Humidity,0,0,TRUE,Percent,TRUE
BoMLatest_95987_IDT60801,1,wind_spd_kmh,95987_Wind-Speed,1991-01-01T00:00:00,2019-07-23T00:00:00,Wind-Speed,0,0,TRUE,km/hr,TRUE
BoMLatest_95981_IDT60801,1,air_temp,95981_Temperature,2001-01-01T00:00:00,2019-07-23T00:00:00,Temperature,0,0,TRUE,Degrees-Celcius,TRUE
BoMLatest_95981_IDT60801,1,press,95981_Atmospheric-Pressure,2001-01-01T00:00:00,2019-07-23T00:00:00,Atmospheric-Pressure,0,0,TRUE,hPa,TRUE
BoMLatest_95981_IDT60801,1,rain_trace,95981_Rainfall,2001-01-01T00:00:00,2019-07-23T00:00:00,Rainfall,0,0,TRUE,mm,TRUE
BoMLatest_95981_IDT60801,1,rel_hum,95981_Humidity,2001-01-01T00:00:00,2019-07-23T00:00:00,Humidity,0,0,TRUE,Percent,TRUE
BoMLatest_95981_IDT60801,1,wind_spd_kmh,95981_Wind-Speed,2001-01-01T00:00:00,2019-07-23T00:00:00,Wind-Speed,0,0,TRUE,km/hr,TRUE
BoMLatest_94981_IDT60801,1,air_temp,94981_Temperature,2011-01-01T00:00:00,2019-07-23T00:00:00,Temperature,0,0,TRUE,Degrees-Celcius,TRUE
BoMLatest_94981_IDT60801,1,press,94981_Atmospheric-Pressure,2011-01-01T00:00:00,2019-07-23T00:00:00,Atmospheric-Pressure,0,0,TRUE,hPa,TRUE
BoMLatest_94981_IDT60801,1,rain_trace,94981_Rainfall,2011-01-01T00:00:00,2019-07-23T00:00:00,Rainfall,0,0,TRUE,mm,TRUE
BoMLatest_94981_IDT60801,1,rel_hum,94981_Humidity,2011-01-01T00:00:00,2019-07-23T00:00:00,Humidity,0,0,TRUE,Percent,TRUE
BoMLatest_94981_IDT60801,1,wind_spd_kmh,94981_Wind-Speed,2011-01-01T00:00:00,2019-07-23T00:00:00,Wind-Speed,0,0,TRUE,km/hr,TRUE
BoMLatest_94967_IDT60801,1,air_temp,94967_Temperature,1871-01-01T00:00:00,2019-07-23T00:00:00,Temperature,0,0,TRUE,Degrees-Celcius,TRUE
BoMLatest_94967_IDT60801,1,press,94967_Atmospheric-Pressure,1871-01-01T00:00:00,2019-07-23T00:00:00,Atmospheric-Pressure,0,0,TRUE,hPa,TRUE
BoMLatest_94967_IDT60801,1,rain_trace,94967_Rainfall,1871-01-01T00:00:00,2019-07-23T00:00:00,Rainfall,0,0,TRUE,mm,TRUE
BoMLatest_94967_IDT60801,1,rel_hum,94967_Humidity,1871-01-01T00:00:00,2019-07-23T00:00:00,Humidity,0,0,TRUE,Percent,TRUE
BoMLatest_94967_IDT60801,1,wind_spd_kmh,94967_Wind-Speed,1871-01-01T00:00:00,2019-07-23T00:00:00,Wind-Speed,0,0,TRUE,km/hr,TRUE
BoMLatest_95967_IDT60801,1,air_temp,95967_Temperature,1997-01-01T00:00:00,2019-07-23T00:00:00,Temperature,0,0,TRUE,Degrees-Celcius,TRUE
BoMLatest_95967_IDT60801,1,press,95967_Atmospheric-Pressure,1997-01-01T00:00:00,2019-07-23T00:00:00,Atmospheric-Pressure,0,0,TRUE,hPa,TRUE
BoMLatest_95967_IDT60801,1,rain_trace,95967_Rainfall,1997-01-01T00:00:00,2019-07-23T00:00:00,Rainfall,0,0,TRUE,mm,TRUE
BoMLatest_95967_IDT60801,1,rel_hum,95967_Humidity,1997-01-01T00:00:00,2019-07-23T00:00:00,Humidity,0,0,TRUE,Percent,TRUE
BoMLatest_95967_IDT60801,1,wind_spd_kmh,95967_Wind-Speed,1997-01-01T00:00:00,2019-07-23T00:00:00,Wind-Speed,0,0,TRUE,km/hr,TRUE
BoMLatest_95972_IDT60801,1,air_temp,95972_Temperature,2000-01-01T00:00:00,2019-07-23T00:00:00,Temperature,0,0,TRUE,Degrees-Celcius,TRUE
BoMLatest_95972_IDT60801,1,press,95972_Atmospheric-Pressure,2000-01-01T00:00:00,2019-07-23T00:00:00,Atmospheric-Pressure,0,0,TRUE,hPa,TRUE
BoMLatest_95972_IDT60801,1,rain_trace,95972_Rainfall,2000-01-01T00:00:00,2019-07-23T00:00:00,Rainfall,0,0,TRUE,mm,TRUE
BoMLatest_95972_IDT60801,1,rel_hum,95972_Humidity,2000-01-01T00:00:00,2019-07-23T00:00:00,Humidity,0,0,TRUE,Percent,TRUE
BoMLatest_95972_IDT60801,1,wind_spd_kmh,95972_Wind-Speed,2000-01-01T00:00:00,2019-07-23T00:00:00,Wind-Speed,0,0,TRUE,km/hr,TRUE
BoMLatest_94988_IDT60801,1,air_temp,94988_Temperature,2012-01-01T00:00:00,2019-07-23T00:00:00,Temperature,0,0,TRUE,Degrees-Celcius,TRUE
BoMLatest_94988_IDT60801,1,press,94988_Atmospheric-Pressure,2012-01-01T00:00:00,2019-07-23T00:00:00,Atmospheric-Pressure,0,0,TRUE,hPa,TRUE
BoMLatest_94988_IDT60801,1,rain_trace,94988_Rainfall,2012-01-01T00:00:00,2019-07-23T00:00:00,Rainfall,0,0,TRUE,mm,TRUE
BoMLatest_94988_IDT60801,1,rel_hum,94988_Humidity,2012-01-01T00:00:00,2019-07-23T00:00:00,Humidity,0,0,TRUE,Percent,TRUE
BoMLatest_94988_IDT60801,1,wind_spd_kmh,94988_Wind-Speed,2012-01-01T00:00:00,2019-07-23T00:00:00,Wind-Speed,0,0,TRUE,km/hr,TRUE
BoMLatest_94961_IDT60801,1,air_temp,94961_Temperature,1901-01-01T00:00:00,2019-07-23T00:00:00,Temperature,0,0,TRUE,Degrees-Celcius,TRUE
BoMLatest_94961_IDT60801,1,press,94961_Atmospheric-Pressure,1901-01-01T00:00:00,2019-07-23T00:00:00,Atmospheric-Pressure,0,0,TRUE,hPa,TRUE
BoMLatest_94961_IDT60801,1,rain_trace,94961_Rainfall,1901-01-01T00:00:00,2019-07-23T00:00:00,Rainfall,0,0,TRUE,mm,TRUE
BoMLatest_94961_IDT60801,1,rel_hum,94961_Humidity,1901-01-01T00:00:00,2019-07-23T00:00:00,Humidity,0,0,TRUE,Percent,TRUE
BoMLatest_94961_IDT60801,1,wind_spd_kmh,94961_Wind-Speed,1901-01-01T00:00:00,2019-07-23T00:00:00,Wind-Speed,0,0,TRUE,km/hr,TRUE
BoMLatest_94951_IDT60801,1,air_temp,94951_Temperature,2012-01-01T00:00:00,2019-07-23T00:00:00,Temperature,0,0,TRUE,Degrees-Celcius,TRUE
BoMLatest_94951_IDT60801,1,press,94951_Atmospheric-Pressure,2012-01-01T00:00:00,2019-07-23T00:00:00,Atmospheric-Pressure,0,0,TRUE,hPa,TRUE
BoMLatest_94951_IDT60801,1,rain_trace,94951_Rainfall,2012-01-01T00:00:00,2019-07-23T00:00:00,Rainfall,0,0,TRUE,mm,TRUE
BoMLatest_94951_IDT60801,1,rel_hum,94951_Humidity,2012-01-01T00:00:00,2019-07-23T00:00:00,Humidity,0,0,TRUE,Percent,TRUE
BoMLatest_94951_IDT60801,1,wind_spd_kmh,94951_Wind-Speed,2012-01-01T00:00:00,2019-07-23T00:00:00,Wind-Speed,0,0,TRUE,km/hr,TRUE
BoMLatest_95977_IDT60801,1,air_temp,95977_Temperature,2004-01-01T00:00:00,2019-07-23T00:00:00,Temperature,0,0,TRUE,Degrees-Celcius,TRUE
BoMLatest_95977_IDT60801,1,press,95977_Atmospheric-Pressure,2004-01-01T00:00:00,2019-07-23T00:00:00,Atmospheric-Pressure,0,0,TRUE,hPa,TRUE
BoMLatest_95977_IDT60801,1,rain_trace,95977_Rainfall,2004-01-01T00:00:00,2019-07-23T00:00:00,Rainfall,0,0,TRUE,mm,TRUE
BoMLatest_95977_IDT60801,1,rel_hum,95977_Humidity,2004-01-01T00:00:00,2019-07-23T00:00:00,Humidity,0,0,TRUE,Percent,TRUE
BoMLatest_95977_IDT60801,1,wind_spd_kmh,95977_Wind-Speed,2004-01-01T00:00:00,2019-07-23T00:00:00,Wind-Speed,0,0,TRUE,km/hr,TRUE
BoMLatest_94970_IDT60801,1,air_temp,94970_Temperature,1882-01-01T00:00:00,2019-07-23T00:00:00,Temperature,0,0,TRUE,Degrees-Celcius,TRUE
BoMLatest_94970_IDT60801,1,press,94970_Atmospheric-Pressure,1882-01-01T00:00:00,2019-07-23T00:00:00,Atmospheric-Pressure,0,0,TRUE,hPa,TRUE
BoMLatest_94970_IDT60801,1,rain_trace,94970_Rainfall,1882-01-01T00:00:00,2019-07-23T00:00:00,Rainfall,0,0,TRUE,mm,TRUE
BoMLatest_94970_IDT60801,1,rel_hum,94970_Humidity,1882-01-01T00:00:00,2019-07-23T00:00:00,Humidity,0,0,TRUE,Percent,TRUE
BoMLatest_94970_IDT60801,1,wind_spd_kmh,94970_Wind-Speed,1882-01-01T00:00:00,2019-07-23T00:00:00,Wind-Speed,0,0,TRUE,km/hr,TRUE
BoMLatest_94975_IDT60801,1,air_temp,94975_Temperature,1958-01-01T00:00:00,2019-07-23T00:00:00,Temperature,0,0,TRUE,Degrees-Celcius,TRUE
BoMLatest_94975_IDT60801,1,press,94975_Atmospheric-Pressure,1958-01-01T00:00:00,2019-07-23T00:00:00,Atmospheric-Pressure,0,0,TRUE,hPa,TRUE
BoMLatest_94975_IDT60801,1,rain_trace,94975_Rainfall,1958-01-01T00:00:00,2019-07-23T00:00:00,Rainfall,0,0,TRUE,mm,TRUE
BoMLatest_94975_IDT60801,1,rel_hum,94975_Humidity,1958-01-01T00:00:00,2019-07-23T00:00:00,Humidity,0,0,TRUE,Percent,TRUE
BoMLatest_94975_IDT60801,1,wind_spd_kmh,94975_Wind-Speed,1958-01-01T00:00:00,2019-07-23T00:00:00,Wind-Speed,0,0,TRUE,km/hr,TRUE
BoMLatest_95979_IDT60801,1,air_temp,95979_Temperature,1961-01-01T00:00:00,2019-07-23T00:00:00,Temperature,0,0,TRUE,Degrees-Celcius,TRUE
BoMLatest_95979_IDT60801,1,press,95979_Atmospheric-Pressure,1961-01-01T00:00:00,2019-07-23T00:00:00,Atmospheric-Pressure,0,0,TRUE,hPa,TRUE
BoMLatest_95979_IDT60801,1,rain_trace,95979_Rainfall,1961-01-01T00:00:00,2019-07-23T00:00:00,Rainfall,0,0,TRUE,mm,TRUE
BoMLatest_95979_IDT60801,1,rel_hum,95979_Humidity,1961-01-01T00:00:00,2019-07-23T00:00:00,Humidity,0,0,TRUE,Percent,TRUE
BoMLatest_95979_IDT60801,1,wind_spd_kmh,95979_Wind-Speed,1961-01-01T00:00:00,2019-07-23T00:00:00,Wind-Speed,0,0,TRUE,km/hr,TRUE
BoMLatest_95986_IDT60801,1,air_temp,95986_Temperature,1977-01-01T00:00:00,2019-07-23T00:00:00,Temperature,0,0,TRUE,Degrees-Celcius,TRUE
BoMLatest_95986_IDT60801,1,press,95986_Atmospheric-Pressure,1977-01-01T00:00:00,2019-07-23T00:00:00,Atmospheric-Pressure,0,0,TRUE,hPa,TRUE
BoMLatest_95986_IDT60801,1,rain_trace,95986_Rainfall,1977-01-01T00:00:00,2019-07-23T00:00:00,Rainfall,0,0,TRUE,mm,TRUE
BoMLatest_95986_IDT60801,1,rel_hum,95986_Humidity,1977-01-01T00:00:00,2019-07-23T00:00:00,Humidity,0,0,TRUE,Percent,TRUE
BoMLatest_95986_IDT60801,1,wind_spd_kmh,95986_Wind-Speed,1977-01-01T00:00:00,2019-07-23T00:00:00,Wind-Speed,0,0,TRUE,km/hr,TRUE
BoMLatest_94977_IDT60801,1,air_temp,94977_Temperature,1994-01-01T00:00:00,2019-07-23T00:00:00,Temperature,0,0,TRUE,Degrees-Celcius,TRUE
BoMLatest_94977_IDT60801,1,press,94977_Atmospheric-Pressure,1994-01-01T00:00:00,2019-07-23T00:00:00,Atmospheric-Pressure,0,0,TRUE,hPa,TRUE
BoMLatest_94977_IDT60801,1,rain_trace,94977_Rainfall,1994-01-01T00:00:00,2019-07-23T00:00:00,Rainfall,0,0,TRUE,mm,TRUE
BoMLatest_94977_IDT60801,1,rel_hum,94977_Humidity,1994-01-01T00:00:00,2019-07-23T00:00:00,Humidity,0,0,TRUE,Percent,TRUE
BoMLatest_94977_IDT60801,1,wind_spd_kmh,94977_Wind-Speed,1994-01-01T00:00:00,2019-07-23T00:00:00,Wind-Speed,0,0,TRUE,km/hr,TRUE
BoMLatest_94998_IDT60801,1,air_temp,94998_Temperature,1948-01-01T00:00:00,2019-07-23T00:00:00,Temperature,0,0,TRUE,Degrees-Celcius,TRUE
BoMLatest_94998_IDT60801,1,press,94998_Atmospheric-Pressure,1948-01-01T00:00:00,2019-07-23T00:00:00,Atmospheric-Pressure,0,0,TRUE,hPa,TRUE
BoMLatest_94998_IDT60801,1,rain_trace,94998_Rainfall,1948-01-01T00:00:00,2019-07-23T00:00:00,Rainfall,0,0,TRUE,mm,TRUE
BoMLatest_94998_IDT60801,1,rel_hum,94998_Humidity,1948-01-01T00:00:00,2019-07-23T00:00:00,Humidity,0,0,TRUE,Percent,TRUE
BoMLatest_94998_IDT60801,1,wind_spd_kmh,94998_Wind-Speed,1948-01-01T00:00:00,2019-07-23T00:00:00,Wind-Speed,0,0,TRUE,km/hr,TRUE
BoMLatest_94839_IDV60801,1,air_temp,94839_Temperature,2004-01-01T00:00:00,2019-07-23T00:00:00,Temperature,0,0,TRUE,Degrees-Celcius,TRUE
BoMLatest_94839_IDV60801,1,press,94839_Atmospheric-Pressure,2004-01-01T00:00:00,2019-07-23T00:00:00,Atmospheric-Pressure,0,0,TRUE,hPa,TRUE
BoMLatest_94839_IDV60801,1,rain_trace,94839_Rainfall,2004-01-01T00:00:00,2019-07-23T00:00:00,Rainfall,0,0,TRUE,mm,TRUE
BoMLatest_94839_IDV60801,1,rel_hum,94839_Humidity,2004-01-01T00:00:00,2019-07-23T00:00:00,Humidity,0,0,TRUE,Percent,TRUE
BoMLatest_94839_IDV60801,1,wind_spd_kmh,94839_Wind-Speed,2004-01-01T00:00:00,2019-07-23T00:00:00,Wind-Speed,0,0,TRUE,km/hr,TRUE
BoMLatest_94838_IDV60801,1,air_temp,94838_Temperature,2004-01-01T00:00:00,2019-07-23T00:00:00,Temperature,0,0,TRUE,Degrees-Celcius,TRUE
BoMLatest_94838_IDV60801,1,press,94838_Atmospheric-Pressure,2004-01-01T00:00:00,2019-07-23T00:00:00,Atmospheric-Pressure,0,0,TRUE,hPa,TRUE
BoMLatest_94838_IDV60801,1,rain_trace,94838_Rainfall,2004-01-01T00:00:00,2019-07-23T00:00:00,Rainfall,0,0,TRUE,mm,TRUE
BoMLatest_94838_IDV60801,1,rel_hum,94838_Humidity,2004-01-01T00:00:00,2019-07-23T00:00:00,Humidity,0,0,TRUE,Percent,TRUE
BoMLatest_94838_IDV60801,1,wind_spd_kmh,94838_Wind-Speed,2004-01-01T00:00:00,2019-07-23T00:00:00,Wind-Speed,0,0,TRUE,km/hr,TRUE
BoMLatest_94844_IDV60801,1,air_temp,94844_Temperature,1880-01-01T00:00:00,2019-07-23T00:00:00,Temperature,0,0,TRUE,Degrees-Celcius,TRUE
BoMLatest_94844_IDV60801,1,press,94844_Atmospheric-Pressure,1880-01-01T00:00:00,2019-07-23T00:00:00,Atmospheric-Pressure,0,0,TRUE,hPa,TRUE
BoMLatest_94844_IDV60801,1,rain_trace,94844_Rainfall,1880-01-01T00:00:00,2019-07-23T00:00:00,Rainfall,0,0,TRUE,mm,TRUE
BoMLatest_94844_IDV60801,1,rel_hum,94844_Humidity,1880-01-01T00:00:00,2019-07-23T00:00:00,Humidity,0,0,TRUE,Percent,TRUE
BoMLatest_94844_IDV60801,1,wind_spd_kmh,94844_Wind-Speed,1880-01-01T00:00:00,2019-07-23T00:00:00,Wind-Speed,0,0,TRUE,km/hr,TRUE
BoMLatest_94693_IDV60801,1,air_temp,94693_Temperature,1946-01-01T00:00:00,2019-07-23T00:00:00,Temperature,0,0,TRUE,Degrees-Celcius,TRUE
BoMLatest_94693_IDV60801,1,press,94693_Atmospheric-Pressure,1946-01-01T00:00:00,2019-07-23T00:00:00,Atmospheric-Pressure,0,0,TRUE,hPa,TRUE
BoMLatest_94693_IDV60801,1,rain_trace,94693_Rainfall,1946-01-01T00:00:00,2019-07-23T00:00:00,Rainfall,0,0,TRUE,mm,TRUE
BoMLatest_94693_IDV60801,1,rel_hum,94693_Humidity,1946-01-01T00:00:00,2019-07-23T00:00:00,Humidity,0,0,TRUE,Percent,TRUE
BoMLatest_94693_IDV60801,1,wind_spd_kmh,94693_Wind-Speed,1946-01-01T00:00:00,2019-07-23T00:00:00,Wind-Speed,0,0,TRUE,km/hr,TRUE
BoMLatest_94843_IDV60801,1,air_temp,94843_Temperature,1996-01-01T00:00:00,2019-07-23T00:00:00,Temperature,0,0,TRUE,Degrees-Celcius,TRUE
BoMLatest_94843_IDV60801,1,press,94843_Atmospheric-Pressure,1996-01-01T00:00:00,2019-07-23T00:00:00,Atmospheric-Pressure,0,0,TRUE,hPa,TRUE
BoMLatest_94843_IDV60801,1,rain_trace,94843_Rainfall,1996-01-01T00:00:00,2019-07-23T00:00:00,Rainfall,0,0,TRUE,mm,TRUE
BoMLatest_94843_IDV60801,1,rel_hum,94843_Humidity,1996-01-01T00:00:00,2019-07-23T00:00:00,Humidity,0,0,TRUE,Percent,TRUE
BoMLatest_94843_IDV60801,1,wind_spd_kmh,94843_Wind-Speed,1996-01-01T00:00:00,2019-07-23T00:00:00,Wind-Speed,0,0,TRUE,km/hr,TRUE
BoMLatest_95831_IDV60801,1,air_temp,95831_Temperature,1939-01-01T00:00:00,2019-07-23T00:00:00,Temperature,0,0,TRUE,Degrees-Celcius,TRUE
BoMLatest_95831_IDV60801,1,press,95831_Atmospheric-Pressure,1939-01-01T00:00:00,2019-07-23T00:00:00,Atmospheric-Pressure,0,0,TRUE,hPa,TRUE
BoMLatest_95831_IDV60801,1,rain_trace,95831_Rainfall,1939-01-01T00:00:00,2019-07-23T00:00:00,Rainfall,0,0,TRUE,mm,TRUE
BoMLatest_95831_IDV60801,1,rel_hum,95831_Humidity,1939-01-01T00:00:00,2019-07-23T00:00:00,Humidity,0,0,TRUE,Percent,TRUE
BoMLatest_95831_IDV60801,1,wind_spd_kmh,95831_Wind-Speed,1939-01-01T00:00:00,2019-07-23T00:00:00,Wind-Speed,0,0,TRUE,km/hr,TRUE
BoMLatest_95832_IDV60801,1,air_temp,95832_Temperature,2005-01-01T00:00:00,2019-07-23T00:00:00,Temperature,0,0,TRUE,Degrees-Celcius,TRUE
BoMLatest_95832_IDV60801,1,press,95832_Atmospheric-Pressure,2005-01-01T00:00:00,2019-07-23T00:00:00,Atmospheric-Pressure,0,0,TRUE,hPa,TRUE
BoMLatest_95832_IDV60801,1,rain_trace,95832_Rainfall,2005-01-01T00:00:00,2019-07-23T00:00:00,Rainfall,0,0,TRUE,mm,TRUE
BoMLatest_95832_IDV60801,1,rel_hum,95832_Humidity,2005-01-01T00:00:00,2019-07-23T00:00:00,Humidity,0,0,TRUE,Percent,TRUE
BoMLatest_95832_IDV60801,1,wind_spd_kmh,95832_Wind-Speed,2005-01-01T00:00:00,2019-07-23T00:00:00,Wind-Speed,0,0,TRUE,km/hr,TRUE
BoMLatest_95839_IDV60801,1,air_temp,95839_Temperature,1990-01-01T00:00:00,2019-07-23T00:00:00,Temperature,0,0,TRUE,Degrees-Celcius,TRUE
BoMLatest_95839_IDV60801,1,press,95839_Atmospheric-Pressure,1990-01-01T00:00:00,2019-07-23T00:00:00,Atmospheric-Pressure,0,0,TRUE,hPa,TRUE
BoMLatest_95839_IDV60801,1,rain_trace,95839_Rainfall,1990-01-01T00:00:00,2019-07-23T00:00:00,Rainfall,0,0,TRUE,mm,TRUE
